protein_id,protein_name,tax_id,scientific_name,sequence_length,domain_start,domain_end,signature_name,interpro_domain_name
Q0GAC4,Plethodontid modulating factor,154589,Plethodon serratus,81,12,81,IPR045860,Snake toxin-like superfamily
Q0GAC4,Plethodontid modulating factor,154589,Plethodon serratus,81,5,81,IPR056949,CD59 glycoprotein
A0A287B109,Ly-6/neurotoxin-like protein 1,9823,Sus scrofa,116,21,105,IPR016054,Ly-6 antigen/uPA receptor-like
A0A287B109,Ly-6/neurotoxin-like protein 1,9823,Sus scrofa,116,21,92,IPR035076,Snake toxin/toxin-like
A0A287B109,Ly-6/neurotoxin-like protein 1,9823,Sus scrofa,116,12,93,IPR045860,Snake toxin-like superfamily
A0A287B109,Ly-6/neurotoxin-like protein 1,9823,Sus scrofa,116,1,112,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A0K8TZ22,Uncharacterized protein,174628,Bactrocera latifrons,141,21,117,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A0K8TZ22,Uncharacterized protein,174628,Bactrocera latifrons,141,3,139,IPR050975,Sleep homeostasis regulator
A0A1D5QFY0,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,130,45,126,IPR016054,Ly-6 antigen/uPA receptor-like
A0A1D5QFY0,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,130,30,130,IPR029691,Prostate and testis expressed protein 2
A0A1S3M2M4,UPAR/Ly6 domain-containing protein,8030,Salmo salar,126,20,102,IPR016054,Ly-6 antigen/uPA receptor-like
A0A1S3M2M4,UPAR/Ly6 domain-containing protein,8030,Salmo salar,126,18,105,IPR045860,Snake toxin-like superfamily
A0A1S3M2M4,UPAR/Ly6 domain-containing protein,8030,Salmo salar,126,14,112,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0A9Q0MUQ9,Protein quiver,35572,Pseudolycoriella hygida,177,22,152,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6J3IBB1,CD59 glycoprotein,9515,Sapajus apella,128,26,108,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6J3IBB1,CD59 glycoprotein,9515,Sapajus apella,128,27,70,IPR018363,"CD59 antigen, conserved site"
A0A6J3IBB1,CD59 glycoprotein,9515,Sapajus apella,128,25,103,IPR045860,Snake toxin-like superfamily
A0A6J3IBB1,CD59 glycoprotein,9515,Sapajus apella,128,1,127,IPR056949,CD59 glycoprotein
A0A4D9DTA8,Olfactory receptor 10V1-like,55544,Platysternon megacephalum,89,18,89,IPR045860,Snake toxin-like superfamily
A0A4D9DTA8,Olfactory receptor 10V1-like,55544,Platysternon megacephalum,89,5,88,IPR056949,CD59 glycoprotein
A0A6I9V6C3,Uncharacterized protein LOC105226888 isoform X3,27457,Bactrocera dorsalis,150,7,124,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6I9V6C3,Uncharacterized protein LOC105226888 isoform X3,27457,Bactrocera dorsalis,150,4,144,IPR050975,Sleep homeostasis regulator
A0A6P5CU70,UPAR/Ly6 domain-containing protein,9915,Bos indicus,128,23,114,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6P5CU70,UPAR/Ly6 domain-containing protein,9915,Bos indicus,128,24,73,IPR018363,"CD59 antigen, conserved site"
A0A6P5CU70,UPAR/Ly6 domain-containing protein,9915,Bos indicus,128,23,100,IPR035076,Snake toxin/toxin-like
A0A6P5CU70,UPAR/Ly6 domain-containing protein,9915,Bos indicus,128,22,102,IPR045860,Snake toxin-like superfamily
A0A6P5CU70,UPAR/Ly6 domain-containing protein,9915,Bos indicus,128,10,121,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0AAE9FG93,Activin types I and II receptor domain-containing protein,6238,Caenorhabditis briggsae,126,31,105,IPR000472,Activin types I and II receptor domain
A0AAE9FG93,Activin types I and II receptor domain-containing protein,6238,Caenorhabditis briggsae,126,18,110,IPR045860,Snake toxin-like superfamily
A0AAV2TGF5,Protein sleepless,300641,Calicophoron daubneyi,146,28,116,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AAV2TGF5,Protein sleepless,300641,Calicophoron daubneyi,146,10,129,IPR050975,Sleep homeostasis regulator
A0A6P8WPI0,Uncharacterized protein LOC117565088 isoform X1,7291,Drosophila albomicans,151,24,128,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6P8WPI0,Uncharacterized protein LOC117565088 isoform X1,7291,Drosophila albomicans,151,9,141,IPR050975,Sleep homeostasis regulator
A0A8C9QBE8,Ly-6/neurotoxin-like protein 1,99837,Spermophilus dauricus,116,21,105,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C9QBE8,Ly-6/neurotoxin-like protein 1,99837,Spermophilus dauricus,116,21,92,IPR035076,Snake toxin/toxin-like
A0A8C9QBE8,Ly-6/neurotoxin-like protein 1,99837,Spermophilus dauricus,116,12,93,IPR045860,Snake toxin-like superfamily
A0A8C9QBE8,Ly-6/neurotoxin-like protein 1,99837,Spermophilus dauricus,116,1,112,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A8C9UM27,UPAR/Ly6 domain-containing protein,99837,Spermophilus dauricus,139,21,113,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C9UM27,UPAR/Ly6 domain-containing protein,99837,Spermophilus dauricus,139,19,138,IPR026524,Lymphocyte antigen 6 complex locus protein G6d/G6f
A0A8C9UM27,UPAR/Ly6 domain-containing protein,99837,Spermophilus dauricus,139,21,116,IPR045860,Snake toxin-like superfamily
A0AAZ3P745,UPAR/Ly6 domain-containing protein,74940,Oncorhynchus tshawytscha,154,47,129,IPR016054,Ly-6 antigen/uPA receptor-like
A0AAZ3P745,UPAR/Ly6 domain-containing protein,74940,Oncorhynchus tshawytscha,154,46,134,IPR045860,Snake toxin-like superfamily
G7PKK1,LY6/PLAUR domain containing 6,9541,Macaca fascicularis,154,5,153,IPR039457,Ly6/PLAUR domain-containing protein 6-like
G7PKK1,LY6/PLAUR domain containing 6,9541,Macaca fascicularis,154,44,131,IPR045860,Snake toxin-like superfamily
A0A2D0Q4M8,Ly6/PLAUR domain-containing protein 1 isoform X1,7998,Ictalurus punctatus,167,40,128,IPR045860,Snake toxin-like superfamily
A0A183JJY3,Protein quiver,6186,Schistosoma curassoni,133,9,104,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A183JJY3,Protein quiver,6186,Schistosoma curassoni,133,8,124,IPR050975,Sleep homeostasis regulator
A0A1B0FHK6,Uncharacterized protein,37546,Glossina morsitans morsitans,151,24,123,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A1B0FHK6,Uncharacterized protein,37546,Glossina morsitans morsitans,151,8,143,IPR050975,Sleep homeostasis regulator
A0A0L7R400,Uncharacterized protein,597456,Habropoda laboriosa,86,1,58,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8V0Y087,UPAR/Ly6 domain-containing protein,9031,Gallus gallus,109,21,109,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8V0Y087,UPAR/Ly6 domain-containing protein,9031,Gallus gallus,109,21,97,IPR035076,Snake toxin/toxin-like
A0A8V0Y087,UPAR/Ly6 domain-containing protein,9031,Gallus gallus,109,19,99,IPR045860,Snake toxin-like superfamily
A0A8V0Y087,UPAR/Ly6 domain-containing protein,9031,Gallus gallus,109,1,100,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A3B3SJV0,Snake toxin/toxin-like domain-containing protein,1676925,Paramormyrops kingsleyae,124,20,100,IPR035076,Snake toxin/toxin-like
A0A3B3SJV0,Snake toxin/toxin-like domain-containing protein,1676925,Paramormyrops kingsleyae,124,19,107,IPR045860,Snake toxin-like superfamily
A0A3B3SJV0,Snake toxin/toxin-like domain-containing protein,1676925,Paramormyrops kingsleyae,124,1,105,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A8B7GY61,UPAR/Ly6 domain-containing protein,30608,Microcebus murinus,113,28,109,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8B7GY61,UPAR/Ly6 domain-containing protein,30608,Microcebus murinus,113,1,113,IPR029691,Prostate and testis expressed protein 2
A0A3M7QKJ5,Uncharacterized protein,10195,Brachionus plicatilis,122,16,81,IPR045860,Snake toxin-like superfamily
R4V2J5,Uncharacterized protein,36987,Coptotermes formosanus,85,1,58,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A0L7L4I8,Uncharacterized protein,104452,Operophtera brumata,90,4,68,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A0L7L4I8,Uncharacterized protein,104452,Operophtera brumata,90,4,70,IPR045860,Snake toxin-like superfamily
A0A2R8PW90,LY6/PLAUR domain-containing 6B,7955,Danio rerio,165,6,160,IPR039457,Ly6/PLAUR domain-containing protein 6-like
A0A2R8PW90,LY6/PLAUR domain-containing 6B,7955,Danio rerio,165,38,123,IPR045860,Snake toxin-like superfamily
A0A5A9PFQ9,Snake toxin/toxin-like domain-containing protein,1572043,Triplophysa tibetana,195,101,168,IPR035076,Snake toxin/toxin-like
A0A5A9PFQ9,Snake toxin/toxin-like domain-containing protein,1572043,Triplophysa tibetana,195,16,95,IPR045860,Snake toxin-like superfamily
A0A5A9PFQ9,Snake toxin/toxin-like domain-containing protein,1572043,Triplophysa tibetana,195,96,170,IPR045860,Snake toxin-like superfamily
A0A5A9PFQ9,Snake toxin/toxin-like domain-containing protein,1572043,Triplophysa tibetana,195,6,147,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0AAD8FR67,Activin receptor type-1-like,40147,Acipenser oxyrinchus oxyrinchus,192,98,177,IPR045860,Snake toxin-like superfamily
A0AAD8AAY3,Protein sleepless,6984,Diploptera punctata,115,24,109,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AAD8AAY3,Protein sleepless,6984,Diploptera punctata,115,21,109,IPR045860,Snake toxin-like superfamily
A0AAD8AAY3,Protein sleepless,6984,Diploptera punctata,115,6,109,IPR050975,Sleep homeostasis regulator
O73857,Cytotoxin 5a,33626,Naja sputatrix,81,22,81,IPR003571,Snake three-finger toxin
O73857,Cytotoxin 5a,33626,Naja sputatrix,81,27,44,IPR003572,"Snake cytotoxin, cobra-type"
O73857,Cytotoxin 5a,33626,Naja sputatrix,81,45,60,IPR003572,"Snake cytotoxin, cobra-type"
O73857,Cytotoxin 5a,33626,Naja sputatrix,81,62,72,IPR003572,"Snake cytotoxin, cobra-type"
O73857,Cytotoxin 5a,33626,Naja sputatrix,81,73,80,IPR003572,"Snake cytotoxin, cobra-type"
O73857,Cytotoxin 5a,33626,Naja sputatrix,81,58,78,IPR018354,"Snake toxin, conserved site"
O73857,Cytotoxin 5a,33626,Naja sputatrix,81,22,81,IPR045860,Snake toxin-like superfamily
O73857,Cytotoxin 5a,33626,Naja sputatrix,81,32,81,IPR054131,Snake toxin cobra-type
A0A9P0DCN7,Protein sleepless,80249,Phaedon cochleariae,143,22,116,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A9P0DCN7,Protein sleepless,80249,Phaedon cochleariae,143,6,137,IPR050975,Sleep homeostasis regulator
G7MRJ3,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,195,26,106,IPR016054,Ly-6 antigen/uPA receptor-like
G7MRJ3,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,195,1,193,IPR038773,Lymphocyte antigen 6 complex locus protein G5b
G7MRJ3,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,195,28,106,IPR045860,Snake toxin-like superfamily
A0A0M3I2L2,Protein sleepless,6252,Ascaris lumbricoides,136,21,110,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A0M3I2L2,Protein sleepless,6252,Ascaris lumbricoides,136,19,111,IPR045860,Snake toxin-like superfamily
A0AAN8ACM9,UPAR/Ly6 domain-containing protein,56733,Eleginops maclovinus,128,21,102,IPR016054,Ly-6 antigen/uPA receptor-like
A0AAN8ACM9,UPAR/Ly6 domain-containing protein,56733,Eleginops maclovinus,128,17,106,IPR045860,Snake toxin-like superfamily
A0AAN8ACM9,UPAR/Ly6 domain-containing protein,56733,Eleginops maclovinus,128,4,112,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0A914E378,Uncharacterized protein,290746,Acrobeloides nanus,126,22,100,IPR045860,Snake toxin-like superfamily
A0A6J1LHV4,Uncharacterized protein LOC111596102,7224,Drosophila hydei,148,24,125,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6J1LHV4,Uncharacterized protein LOC111596102,7224,Drosophila hydei,148,7,138,IPR050975,Sleep homeostasis regulator
A0A0B5GR32,UPAR/Ly6 domain-containing protein,256425,Lissotriton helveticus,199,20,104,IPR016054,Ly-6 antigen/uPA receptor-like
A0A0B5GR32,UPAR/Ly6 domain-containing protein,256425,Lissotriton helveticus,199,118,194,IPR016054,Ly-6 antigen/uPA receptor-like
A0A0B5GR32,UPAR/Ly6 domain-containing protein,256425,Lissotriton helveticus,199,18,106,IPR045860,Snake toxin-like superfamily
A0A0B5GR32,UPAR/Ly6 domain-containing protein,256425,Lissotriton helveticus,199,115,198,IPR045860,Snake toxin-like superfamily
A0A0B5GR32,UPAR/Ly6 domain-containing protein,256425,Lissotriton helveticus,199,3,194,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A8C1N6P8,MAC-inhibitory protein,7962,Cyprinus carpio,195,20,104,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C1N6P8,MAC-inhibitory protein,7962,Cyprinus carpio,195,106,180,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C1N6P8,MAC-inhibitory protein,7962,Cyprinus carpio,195,107,172,IPR035076,Snake toxin/toxin-like
A0A8C1N6P8,MAC-inhibitory protein,7962,Cyprinus carpio,195,11,96,IPR045860,Snake toxin-like superfamily
A0A8C1N6P8,MAC-inhibitory protein,7962,Cyprinus carpio,195,102,177,IPR045860,Snake toxin-like superfamily
A0A8C1N6P8,MAC-inhibitory protein,7962,Cyprinus carpio,195,5,191,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A8C1N6P8,MAC-inhibitory protein,7962,Cyprinus carpio,195,7,105,IPR056949,CD59 glycoprotein
A0A9P1IY16,UPAR/Ly6 domain-containing protein,860376,Caenorhabditis angaria,122,19,104,IPR045860,Snake toxin-like superfamily
A0A6A4K945,Uncharacterized protein,248454,Apolygus lucorum,144,19,118,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6A4K945,Uncharacterized protein,248454,Apolygus lucorum,144,4,137,IPR050975,Sleep homeostasis regulator
T1F6S7,UPAR/Ly6 domain-containing protein,6412,Helobdella robusta,154,39,123,IPR045860,Snake toxin-like superfamily
A0AA39IQY9,UPAR/Ly6 domain-containing protein,289476,Steinernema hermaphroditum,119,23,103,IPR045860,Snake toxin-like superfamily
A0AA85EU41,UPAR/Ly6 domain-containing protein,6188,Schistosoma rodhaini,191,40,102,IPR045860,Snake toxin-like superfamily
A0A2K6CPA2,LY6/PLAUR domain containing 6B,9545,Macaca nemestrina,183,16,182,IPR039457,Ly6/PLAUR domain-containing protein 6-like
A0A2K6CPA2,LY6/PLAUR domain containing 6B,9545,Macaca nemestrina,183,56,144,IPR045860,Snake toxin-like superfamily
A0A8W8MVA7,Protein sleepless,29159,Magallana gigas,152,22,125,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8W8MVA7,Protein sleepless,29159,Magallana gigas,152,2,146,IPR050975,Sleep homeostasis regulator
A0A8T1S329,Snake toxin/toxin-like domain-containing protein,8475,Chelydra serpentina,95,6,64,IPR035076,Snake toxin/toxin-like
A0A8T1S329,Snake toxin/toxin-like domain-containing protein,8475,Chelydra serpentina,95,1,67,IPR045860,Snake toxin-like superfamily
A0A8T1S329,Snake toxin/toxin-like domain-containing protein,8475,Chelydra serpentina,95,5,93,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A8R2APB2,Protein sleepless,7091,Bombyx mori,139,26,117,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8R2APB2,Protein sleepless,7091,Bombyx mori,139,4,138,IPR050975,Sleep homeostasis regulator
A0A3Q0RTA1,Uncharacterized protein,61819,Amphilophus citrinellus,78,21,77,IPR045860,Snake toxin-like superfamily
A0A9J8BNR5,UPAR/Ly6 domain-containing protein,630221,Cyprinus carpio carpio,199,18,108,IPR016054,Ly-6 antigen/uPA receptor-like
A0A9J8BNR5,UPAR/Ly6 domain-containing protein,630221,Cyprinus carpio carpio,199,110,184,IPR016054,Ly-6 antigen/uPA receptor-like
A0A9J8BNR5,UPAR/Ly6 domain-containing protein,630221,Cyprinus carpio carpio,199,110,176,IPR035076,Snake toxin/toxin-like
A0A9J8BNR5,UPAR/Ly6 domain-containing protein,630221,Cyprinus carpio carpio,199,5,194,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A8C0DFW3,UPAR/Ly6 domain-containing protein,9771,Balaenoptera musculus,115,12,98,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C0DFW3,UPAR/Ly6 domain-containing protein,9771,Balaenoptera musculus,115,13,61,IPR018363,"CD59 antigen, conserved site"
A0A8C0DFW3,UPAR/Ly6 domain-containing protein,9771,Balaenoptera musculus,115,12,84,IPR035076,Snake toxin/toxin-like
A0A8C0DFW3,UPAR/Ly6 domain-containing protein,9771,Balaenoptera musculus,115,6,86,IPR045860,Snake toxin-like superfamily
A0A8C0DFW3,UPAR/Ly6 domain-containing protein,9771,Balaenoptera musculus,115,2,107,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A6P7FTX0,UPAR/Ly6 domain-containing protein qvr,50390,Diabrotica virgifera virgifera,161,42,130,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6P7FTX0,UPAR/Ly6 domain-containing protein qvr,50390,Diabrotica virgifera virgifera,161,24,153,IPR050975,Sleep homeostasis regulator
F8J2H1,Putative short chain neurotoxin 61R,66186,Drysdalia coronoides,81,22,80,IPR003571,Snake three-finger toxin
F8J2H1,Putative short chain neurotoxin 61R,66186,Drysdalia coronoides,81,59,77,IPR018354,"Snake toxin, conserved site"
F8J2H1,Putative short chain neurotoxin 61R,66186,Drysdalia coronoides,81,22,81,IPR045860,Snake toxin-like superfamily
F8J2H1,Putative short chain neurotoxin 61R,66186,Drysdalia coronoides,81,23,80,IPR054131,Snake toxin cobra-type
A0AA88PTD0,UPAR/Ly6 domain-containing protein,172907,Cirrhinus molitorella,147,38,115,IPR016054,Ly-6 antigen/uPA receptor-like
A0AA88PTD0,UPAR/Ly6 domain-containing protein,172907,Cirrhinus molitorella,147,37,122,IPR045860,Snake toxin-like superfamily
A0AA88PTD0,UPAR/Ly6 domain-containing protein,172907,Cirrhinus molitorella,147,24,122,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0A8B6EZ46,UPAR/Ly6 domain-containing protein,29158,Mytilus galloprovincialis,145,17,105,IPR045860,Snake toxin-like superfamily
A0A8C2J398,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,123,13,97,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C2J398,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,123,12,99,IPR045860,Snake toxin-like superfamily
A0A8C2J398,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,123,12,103,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0A974CQT3,Snake toxin/toxin-like domain-containing protein,8355,Xenopus laevis,82,20,54,IPR035076,Snake toxin/toxin-like
A0A974CQT3,Snake toxin/toxin-like domain-containing protein,8355,Xenopus laevis,82,7,57,IPR045860,Snake toxin-like superfamily
A0A974CQT3,Snake toxin/toxin-like domain-containing protein,8355,Xenopus laevis,82,16,78,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0AAW2HZH2,Protein quiver,328185,Menopon gallinae,135,23,112,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AAW2HZH2,Protein quiver,328185,Menopon gallinae,135,7,126,IPR050975,Sleep homeostasis regulator
A0A8C5PNL9,Uncharacterized protein,445787,Leptobrachium leishanense,152,69,150,IPR045860,Snake toxin-like superfamily
A0A9N7VNK9,UPAR/Ly6 domain-containing protein,8262,Pleuronectes platessa,123,23,97,IPR016054,Ly-6 antigen/uPA receptor-like
A0A9N7VNK9,UPAR/Ly6 domain-containing protein,8262,Pleuronectes platessa,123,21,98,IPR045860,Snake toxin-like superfamily
A0A3B0JZ00,Uncharacterized protein,7266,Drosophila guanche,143,22,118,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A3B0JZ00,Uncharacterized protein,7266,Drosophila guanche,143,7,141,IPR050975,Sleep homeostasis regulator
A0A1D2NLN9,Uncharacterized protein,48709,Orchesella cincta,194,47,153,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A504YCH7,Uncharacterized protein,46835,Fasciola gigantica,136,20,109,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A504YCH7,Uncharacterized protein,46835,Fasciola gigantica,136,19,111,IPR045860,Snake toxin-like superfamily
A0A504YCH7,Uncharacterized protein,46835,Fasciola gigantica,136,7,128,IPR050975,Sleep homeostasis regulator
A0A1S3GZW2,Protein quiver,7574,Lingula anatina,150,23,125,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A1S3GZW2,Protein quiver,7574,Lingula anatina,150,7,145,IPR050975,Sleep homeostasis regulator
A0A238BWE3,Activin_recp domain-containing protein,387005,Onchocerca flexuosa,171,11,96,IPR045860,Snake toxin-like superfamily
K1PHQ3,Uncharacterized protein,29159,Magallana gigas,185,5,91,IPR045860,Snake toxin-like superfamily
K1PHQ3,Uncharacterized protein,29159,Magallana gigas,185,106,181,IPR045860,Snake toxin-like superfamily
A0A913YZP4,Uncharacterized protein,46514,Patiria miniata,153,31,111,IPR045860,Snake toxin-like superfamily
A0A3Q0RC39,UPAR/Ly6 domain-containing protein,61819,Amphilophus citrinellus,100,18,81,IPR045860,Snake toxin-like superfamily
