query	target	fident	alnlen	nident	mismatch	gapopen	qstart	qend	tstart	tend	qcov	tcov	evalue	bits
P25682	A6HS05	0.203	64	13	35	2	15	62	1	64	0.762	0.688	4.426E-04	34
P25682	A0A673LNB7	0.239	71	17	45	5	1	62	21	91	0.984	0.755	4.426E-04	34
P25682	A0A665TKG3	0.267	71	19	43	4	1	62	24	94	0.984	0.755	4.426E-04	34
P25682	A0A8S3B5U7	0.196	66	13	45	2	1	60	23	86	0.952	0.681	4.426E-04	34
P25682	A0A672N7B9	0.239	71	17	45	5	1	62	21	91	0.984	0.755	4.426E-04	34
P25682	A0AAY5EBJ9	0.268	67	18	44	4	1	62	28	94	0.984	0.713	4.426E-04	34
P25682	A0A3Q2QN08	0.239	71	17	45	3	1	62	26	96	0.984	0.740	4.426E-04	34
P25682	A0A671SLJ0	0.239	71	17	45	5	1	62	24	94	0.984	0.732	4.426E-04	34
P25682	A0A1I8HGJ1	0.281	64	18	40	3	3	62	9	70	0.952	0.639	4.426E-04	34
P25682	A0A814MU32	0.217	78	17	45	3	1	62	21	98	0.984	0.788	4.426E-04	34
P25682	A0A139WHA9	0.236	76	18	44	5	1	62	20	95	0.984	0.745	4.426E-04	34
P25682	A0AAR2K4Q1	0.242	70	17	45	5	1	62	34	103	0.984	0.680	4.426E-04	34
P25682	A0A8J1LXK5	0.250	56	14	35	3	13	63	49	102	0.810	0.524	4.426E-04	34
P25682	A0AAY5EIH6	0.268	67	18	44	4	1	62	37	103	0.984	0.650	4.426E-04	34
P25682	A0A815E9Z7	0.240	75	18	41	5	1	62	25	96	0.984	0.692	4.426E-04	34
P25682	A0A974GZW0	0.227	79	18	44	3	1	62	20	98	0.984	0.745	4.426E-04	34
P25682	A0A914SDX3	0.212	80	17	45	4	1	62	24	103	0.984	0.748	4.426E-04	34
P25682	A0AAZ3Q1N6	0.263	72	19	40	5	2	62	12	81	0.968	0.654	4.426E-04	34
P25682	A0A9X0A585	0.250	72	18	38	5	1	62	19	84	0.984	0.611	4.426E-04	34
P25682	A0A0B8RS45	0.246	65	16	43	3	3	62	44	107	0.952	0.587	4.426E-04	34
P25682	A0A0B8RS46	0.246	65	16	43	3	3	62	44	107	0.952	0.587	4.426E-04	34
P25682	A0A193CHL1	0.223	67	15	42	4	3	62	44	107	0.952	0.587	4.426E-04	34
P25682	A0A267DRH2	0.217	69	15	40	4	2	62	21	83	0.968	0.573	4.426E-04	34
P25682	A0A914U274	0.232	73	17	39	4	2	62	18	85	0.968	0.613	4.426E-04	34
P25682	A0A914QXH6	0.232	73	17	39	4	2	62	18	85	0.968	0.613	4.426E-04	34
P25682	Centipede3FTx_0059_1255758	0.277	83	23	39	6	1	62	5	87	0.984	0.748	4.426E-04	34
P25682	A0AAQ4RH14	0.171	76	13	50	5	1	63	10	85	1.000	0.685	4.426E-04	34
P25682	A0A5K4EGB2	0.300	60	18	35	3	3	62	33	85	0.952	0.477	4.426E-04	34
P25682	A0A8T0BSW6	0.226	75	17	45	5	1	63	11	84	1.000	0.667	4.426E-04	34
P25682	A0AA36HDQ3	0.273	73	20	42	3	1	62	20	92	0.984	0.646	4.426E-04	34
P25682	A0A9D3PCQ6	0.236	72	17	46	5	1	63	42	113	1.000	0.637	4.426E-04	34
P25682	A0A814FHV4	0.281	71	20	40	5	1	62	21	89	0.984	0.611	4.426E-04	34
P25682	A0AAN8AA31	0.236	72	17	42	5	2	62	21	90	0.968	0.609	4.426E-04	34
P25682	A0A816JWE1	0.196	66	13	45	2	1	60	16	79	0.952	0.552	4.426E-04	34
P25682	A0A8S9Z8Y1	0.215	65	14	46	2	3	62	27	91	0.952	0.560	4.426E-04	34
P25682	A0A672GP55	0.257	70	18	42	4	2	62	23	91	0.968	0.595	4.426E-04	34
P25682	A0A814KDU6	0.222	72	16	44	5	1	62	24	93	0.984	0.603	4.426E-04	34
P25682	A0A8E0RTD8	0.216	74	16	41	4	2	62	17	86	0.968	0.603	4.426E-04	34
P25682	A0A4W4EXM2	0.253	71	18	44	4	1	62	44	114	0.984	0.612	4.426E-04	34
P25682	A0A087XJP7	0.222	72	16	43	5	2	62	23	92	0.968	0.598	4.426E-04	34
P25682	A0A8U1H6Y0	0.188	85	16	46	5	1	62	1	85	0.984	0.726	4.426E-04	34
P25682	A0A674PRK5	0.260	73	19	41	4	1	62	22	92	0.984	0.602	4.426E-04	34
P25682	A0AAZ3R293	0.263	72	19	40	5	2	62	23	92	0.968	0.593	4.426E-04	34
P25682	A0A060W3R1	0.263	72	19	40	5	2	62	23	92	0.968	0.593	4.426E-04	34
P25682	A0AAN9HFE4	0.222	72	16	43	5	2	62	23	92	0.968	0.593	4.426E-04	34
P25682	A0A3B5KR46	0.260	73	19	41	4	1	62	22	92	0.984	0.602	4.426E-04	34
P25682	T1JCL3	0.227	79	18	42	5	1	62	20	96	0.984	0.647	4.426E-04	34
P25682	A0AA84ZR38	0.246	69	17	45	2	1	62	24	92	0.984	0.575	4.426E-04	34
P25682	A0A430QNB1	0.229	74	17	41	3	1	62	24	93	0.984	0.579	4.426E-04	34
P25682	A0A818APG8	0.227	79	18	42	4	1	62	19	95	0.984	0.636	4.426E-04	34
P25682	A0A6P6REF6	0.195	82	16	46	5	1	62	13	94	0.984	0.678	4.426E-04	34
P25682	A0AAN8J9C8	0.271	81	22	40	4	1	62	20	100	0.984	0.669	4.426E-04	34
P25682	A0A818IE83	0.227	79	18	42	4	1	62	19	95	0.984	0.636	4.426E-04	34
P25682	A0A3Q1EBG8	0.250	80	20	41	5	1	62	13	91	0.984	0.648	4.426E-04	34
P25682	A0A6P6RFE3	0.230	78	18	44	4	1	62	22	99	0.984	0.639	4.426E-04	34
P25682	C1LH22	0.232	73	17	43	3	1	62	24	94	0.984	0.582	4.426E-04	34
P25682	A0A6P7XUF0	0.228	70	16	46	3	1	62	27	96	0.984	0.574	4.426E-04	34
P25682	A0AAZ3NSA1	0.207	77	16	45	4	1	62	22	97	0.984	0.618	4.426E-04	34
P25682	A0A665VKJ1	0.240	79	19	41	6	1	62	20	96	0.984	0.626	4.426E-04	34
P25682	A0A3Q3M7X8	0.250	80	20	43	4	1	63	20	99	1.000	0.645	4.426E-04	34
P25682	A0A671P793	0.225	80	18	43	4	1	62	21	99	0.984	0.637	4.426E-04	34
P25682	A0AA85ETL2	0.219	73	16	43	4	2	62	26	96	0.968	0.573	4.426E-04	34
P25682	B8Y6H3	0.219	73	16	43	4	2	62	26	96	0.968	0.573	4.426E-04	34
P25682	A0A672LDM7	0.219	82	18	43	4	1	62	18	98	0.984	0.653	4.426E-04	34
P25682	A0A3B3SJV0	0.209	81	17	45	4	1	62	20	100	0.984	0.653	4.426E-04	34
P25682	A0A094ZSP5	0.211	71	15	46	3	2	62	26	96	0.968	0.573	4.426E-04	34
P25682	A0AA85BEC4	0.211	71	15	46	3	2	62	26	96	0.968	0.573	4.426E-04	34
P25682	J3RZI9	0.278	79	22	39	6	1	62	21	98	0.984	0.624	4.426E-04	34
P25682	A0A1W0WLN0	0.231	82	19	42	6	1	62	22	102	0.984	0.648	4.426E-04	34
P25682	A0A3B3TLW0	0.214	70	15	47	3	1	62	20	89	0.984	0.560	4.426E-04	34
P25682	A0A3P8WFJ1	0.225	40	9	28	1	1	37	25	64	0.587	0.320	4.426E-04	34
P25682	A0A6F9AF12	0.202	69	14	48	3	1	62	20	88	0.984	0.548	4.426E-04	34
P25682	A0A087X887	0.271	81	22	40	5	1	62	21	101	0.984	0.643	4.426E-04	34
P25682	A0AAZ1XQZ4	0.202	69	14	48	3	1	62	20	88	0.984	0.548	4.426E-04	34
P25682	A0AAN8HDB8	0.225	80	18	44	5	1	62	21	100	0.984	0.635	4.426E-04	34
P25682	A0A498MQZ4	0.211	71	15	45	5	1	62	20	88	0.984	0.548	4.426E-04	34
P25682	A0A3Q4GU64	0.202	69	14	48	3	1	62	20	88	0.984	0.548	4.426E-04	34
P25682	A0A9D3SYY0	0.225	80	18	45	5	1	63	20	99	1.000	0.630	4.426E-04	34
P25682	A0A2D0QKX2	0.253	79	20	42	3	1	62	24	102	0.984	0.622	4.426E-04	34
P25682	A0A7J6C911	0.227	79	18	44	5	1	62	20	98	0.984	0.622	4.426E-04	34
P25682	A0AA88U0W4	0.227	79	18	44	5	1	62	20	98	0.984	0.622	4.426E-04	34
P25682	A0A3B4YTH4	0.204	83	17	44	6	1	62	20	101	0.984	0.646	4.426E-04	34
P25682	A0A8P4G337	0.250	80	20	41	5	1	62	19	97	0.984	0.617	4.426E-04	34
P25682	A0A915BQH6	0.265	79	21	41	4	1	62	48	126	0.984	0.617	4.426E-04	34
P25682	A0AAV7V3M7	0.322	31	10	17	1	36	62	74	104	0.429	0.242	4.426E-04	34
P25682	A0AAV2MRP3	0.197	71	14	46	4	1	62	24	92	0.984	0.535	4.426E-04	34
P25682	A0A8D0GYU4	0.182	82	15	47	4	1	62	22	103	0.984	0.636	4.426E-04	34
P25682	A0A672R8F2	0.195	82	16	46	4	1	62	22	103	0.984	0.631	4.426E-04	34
P25682	A0A6P6RFZ5	0.195	82	16	46	5	1	62	22	103	0.984	0.631	4.426E-04	34
P25682	A0A8C2MFR4	0.194	77	15	47	4	1	62	28	104	0.984	0.592	4.426E-04	34
P25682	A0A3B4GTM5	0.231	82	19	42	5	1	62	23	103	0.984	0.618	4.426E-04	34
P25682	A0A6P4ZYV7	0.209	81	17	43	5	2	62	23	102	0.968	0.611	4.426E-04	34
P25682	A0A6P8VFJ4	0.236	72	17	42	5	2	62	38	107	0.968	0.530	4.426E-04	34
P25682	G3HZF9	0.194	77	15	47	4	1	62	28	104	0.984	0.583	4.426E-04	34
P25682	A0AAU9W017	0.209	86	18	44	4	1	62	23	108	0.984	0.652	4.426E-04	34
P25682	A0A218V3F7	0.180	83	15	45	5	3	62	17	99	0.952	0.624	4.426E-04	34
P25682	A0A5E4C1A3	0.213	75	16	46	5	1	62	28	102	0.984	0.564	4.426E-04	34
P25682	A0A669CH59	0.202	69	14	48	3	1	62	27	95	0.984	0.519	4.426E-04	34
P25682	A0A8C5Z9E4	0.213	75	16	46	5	1	62	28	102	0.984	0.564	4.426E-04	34
P25682	F7C1G9	0.230	78	18	43	5	2	63	25	101	0.984	0.579	4.426E-04	34
P25682	A0A6P5IAQ5	0.207	77	16	46	4	2	63	23	99	0.984	0.579	4.426E-04	34
P25682	A0A8J6G7J5	0.223	76	17	45	4	1	62	28	103	0.984	0.571	4.426E-04	34
P25682	A0A3Q2VPZ4	0.231	82	19	42	5	1	62	25	105	0.984	0.609	4.426E-04	34
P25682	A0A8C9SKJ6	0.214	84	18	44	4	1	62	20	103	0.984	0.627	4.426E-04	34
P25682	A0AAY4EFU2	0.237	80	19	42	5	1	62	22	100	0.984	0.590	4.426E-04	34
P25682	A0A8C6GIS8	0.205	78	16	45	6	1	62	28	104	0.984	0.575	4.426E-04	34
P25682	A0A914AYM3	0.206	92	19	43	4	1	62	19	110	0.984	0.687	4.426E-04	34
P25682	A0A8K9UNX9	0.188	85	16	46	5	1	62	19	103	0.984	0.630	4.426E-04	34
P25682	A0A8B7Y3Y2	0.244	94	23	39	5	1	62	19	112	0.984	0.691	4.426E-04	34
P25682	A0A8C7MQN2	0.188	85	16	46	5	1	62	23	107	0.984	0.625	4.426E-04	34
P25682	A0AA85JVD5	0.242	70	17	38	5	2	62	44	107	0.968	0.471	4.426E-04	34
P25682	A0A9D3Q7J7	0.188	85	16	46	5	1	62	23	107	0.984	0.620	4.426E-04	34
P25682	A0A834FSL5	0.237	80	19	42	5	1	62	34	112	0.984	0.572	4.426E-04	34
P25682	A0A671FB30	0.204	83	17	44	4	1	62	28	109	0.984	0.594	4.426E-04	34
P25682	A0AAU9X5D3	0.231	82	19	43	5	1	62	34	115	0.984	0.594	4.426E-04	34
P25682	A0A2K5PC97	0.219	82	18	44	4	1	62	28	109	0.984	0.590	4.426E-04	34
P25682	A0A8C8M6S0	0.188	85	16	46	5	1	62	23	107	0.984	0.612	4.426E-04	34
P25682	A0A5E4C1D8	0.213	75	16	46	5	1	62	34	108	0.984	0.540	4.426E-04	34
P25682	A0A6F8ZWG0	0.188	85	16	46	5	1	62	23	107	0.984	0.612	4.426E-04	34
P25682	F6STN8	0.192	83	16	45	5	2	62	24	106	0.968	0.593	4.426E-04	34
P25682	G3W471	0.192	83	16	45	5	2	62	24	106	0.968	0.593	4.426E-04	34
P25682	A0A6P5MAD4	0.192	83	16	45	5	2	62	24	106	0.968	0.593	4.426E-04	34
P25682	A0A6P4ZYZ8	0.243	82	20	42	6	1	62	27	108	0.984	0.582	4.426E-04	34
P25682	A0A8K0EHZ8	0.250	96	24	38	5	1	62	22	117	0.984	0.676	4.426E-04	34
P25682	A0A7J6DEX6	0.253	71	18	44	5	1	62	70	140	0.984	0.497	4.426E-04	34
P25682	A0A9P1AT28	0.220	68	15	46	5	1	62	18	84	0.984	0.469	4.426E-04	34
P25682	A0A3S2M9E0	0.237	80	19	42	5	1	62	41	119	0.984	0.545	4.426E-04	34
P25682	A0A3B3D452	0.237	80	19	42	5	1	62	41	119	0.984	0.545	4.426E-04	34
P25682	A0A4W2F519	0.226	84	19	42	4	2	62	18	101	0.968	0.571	4.426E-04	34
P25682	A0A913ZQ20	0.246	81	20	38	5	2	62	46	123	0.968	0.531	4.426E-04	34
P25682	A0A2C9LI97	0.236	93	22	40	5	1	63	21	112	1.000	0.626	4.426E-04	34
P25682	A0A6P5A9P9	0.227	88	20	40	4	1	62	27	112	0.984	0.581	4.426E-04	34
P25682	A0A0P7U618	0.214	84	18	44	4	1	62	35	118	0.984	0.564	4.426E-04	34
P25682	A0A974CE21	0.229	74	17	44	5	1	62	49	121	0.984	0.480	4.426E-04	34
P25682	A0A7J7TJV8	0.192	83	16	45	4	1	62	42	123	0.984	0.539	4.426E-04	34
P25682	A0A8C0L232	0.190	84	16	46	3	1	62	24	107	0.984	0.549	4.426E-04	34
P25682	A0A4W2HCX8	0.226	84	19	42	4	2	62	25	108	0.968	0.545	4.426E-04	34
P25682	A0A5N3VW72	0.211	85	18	44	4	2	63	25	109	0.984	0.552	4.426E-04	34
P25682	A0A5N3WE50	0.211	85	18	44	4	2	63	25	109	0.984	0.552	4.426E-04	34
P25682	A0A4W2F695	0.226	84	19	42	4	2	62	26	109	0.968	0.542	4.426E-04	34
P25682	A0A8C0NDG5	0.190	84	16	46	3	1	62	26	109	0.984	0.542	4.426E-04	34
P25682	A0A8U0RSI9	0.214	84	18	44	4	1	62	27	110	0.984	0.538	4.426E-04	34
P25682	A0A7M5U9W9	0.219	91	20	42	5	1	62	22	112	0.984	0.580	4.426E-04	34
P25682	A0A0N4UG61	0.229	61	14	37	2	12	62	68	128	0.810	0.389	4.426E-04	34
P25682	A0A8W8J1L7	0.205	78	16	45	3	2	62	2	79	0.968	0.491	4.426E-04	34
P25682	A0A6J8EDI7	0.278	79	22	40	4	1	62	9	87	0.984	0.491	4.426E-04	34
P25682	A0A671SE18	0.227	79	18	44	3	1	62	58	136	0.984	0.488	4.426E-04	34
P25682	A0A6J2E0K0	0.223	76	17	44	5	1	62	26	100	0.984	0.463	4.426E-04	34
P25682	A0AAA9RV50	0.226	84	19	42	4	2	62	36	119	0.968	0.509	4.426E-04	34
P25682	A0A6J2DYB1	0.223	76	17	44	5	1	62	30	104	0.984	0.452	4.426E-04	34
P25682	A0AAA9SJ18	0.226	84	19	42	4	2	62	39	122	0.968	0.500	4.426E-04	34
P25682	A0AA39IBJ6	0.279	68	19	38	6	1	62	21	83	0.984	0.366	4.426E-04	34
P25682	M3XSN1	0.288	59	17	34	2	1	55	24	78	0.873	0.318	4.426E-04	34
P25682	A0A4U1F4Z8	0.223	76	17	44	4	1	62	60	134	0.984	0.434	4.426E-04	34
P25682	A0A8W8IZ92	0.205	78	16	45	3	2	62	55	132	0.968	0.448	4.426E-04	34
P25682	A0A8C4RJY1	0.188	69	13	49	3	1	62	67	135	0.984	0.397	4.426E-04	34
P25682	A0A8B8SD94	0.230	78	18	42	4	1	62	99	174	0.984	0.432	4.426E-04	34
P25682	A0A818LZ99	0.285	77	22	38	5	1	62	79	153	0.984	0.419	4.426E-04	34
P25682	A0A4U5VJ66	0.204	83	17	44	6	1	62	75	156	0.984	0.451	4.426E-04	34
P25682	A0A2B4RNG7	0.207	82	17	44	4	2	62	81	162	0.968	0.441	4.426E-04	34
P25682	A0A498LPH9	0.229	74	17	45	4	1	62	115	188	0.984	0.394	4.426E-04	34
P25682	A0A8I3NU22	0.219	82	18	44	3	1	62	62	143	0.984	0.434	4.426E-04	34
P25682	A0A1Y1LZ51	0.234	81	19	42	4	3	63	44	124	0.968	0.424	4.426E-04	34
P25682	O96368	0.300	60	18	35	3	3	62	113	165	0.952	0.277	4.426E-04	34
P25682	A0A3Q0KHJ2	0.300	60	18	35	3	3	62	113	165	0.952	0.277	4.426E-04	34
P25682	A0A2Y9LNB5	0.223	76	17	44	4	1	62	86	160	0.984	0.377	4.426E-04	34
P25682	P28375	0.229	61	14	43	2	3	63	3	59	0.968	0.966	6.100E-04	34
P25682	P01414	0.274	62	17	38	4	3	62	3	59	0.952	0.950	6.100E-04	34
P25682	P01420	0.320	50	16	29	3	15	62	14	60	0.762	0.770	6.100E-04	34
P25682	P01421	0.320	50	16	29	3	15	62	14	60	0.762	0.770	6.100E-04	34
P25682	A0A898IKH0	0.250	60	15	35	3	3	62	24	73	0.952	0.676	6.100E-04	34
P25682	R4G2V7	0.200	65	13	43	3	1	62	22	80	0.984	0.728	6.100E-04	34
P25682	R4G7H6	0.200	65	13	43	3	1	62	22	80	0.984	0.728	6.100E-04	34
P25682	A0A0H4IVP7	0.220	50	11	36	2	13	62	34	80	0.794	0.580	6.100E-04	34
P25682	R4FIH0	0.200	65	13	43	3	1	62	22	80	0.984	0.728	6.100E-04	34
P25682	A8HDJ8	0.235	51	12	36	2	12	62	33	80	0.810	0.593	6.100E-04	34
P25682	U3FYQ9	0.269	63	17	43	3	1	62	22	82	0.984	0.735	6.100E-04	34
P25682	P10456	0.206	63	13	45	3	2	62	23	82	0.968	0.723	6.100E-04	34
P25682	A0A3Q0RN36	0.250	68	17	45	4	1	62	20	87	0.984	0.782	6.100E-04	34
P25682	A0A8C7KJV3	0.279	68	19	43	4	1	62	21	88	0.984	0.773	6.100E-04	34
P25682	A0A4W5NDT3	0.279	68	19	43	4	1	62	21	88	0.984	0.773	6.100E-04	34
P25682	A0A665T9F4	0.235	68	16	46	4	1	62	20	87	0.984	0.773	6.100E-04	34
P25682	A0A3B4EDV2	0.214	70	15	47	5	1	62	20	89	0.984	0.787	6.100E-04	34
P25682	A0A3B4D2U2	0.214	70	15	47	5	1	62	20	89	0.984	0.787	6.100E-04	34
P25682	A0A3Q1G2A8	0.253	71	18	44	3	1	62	20	90	0.984	0.789	6.100E-04	34
P25682	A0A6G1QV67	0.267	71	19	43	4	1	62	20	90	0.984	0.789	6.100E-04	34
P25682	A0A6J2VA90	0.253	71	18	44	4	1	62	20	90	0.984	0.772	6.100E-04	34
P25682	A0A8C0WDC9	0.285	70	20	41	5	3	63	23	92	0.968	0.753	6.100E-04	34
P25682	A0A8C1DG16	0.253	71	18	44	5	1	62	21	91	0.984	0.755	6.100E-04	34
P25682	A0A9Q9ZM36	0.253	71	18	44	5	1	62	21	91	0.984	0.755	6.100E-04	34
P25682	A8WDH6	0.257	66	17	43	3	3	62	25	90	0.952	0.667	6.100E-04	34
P25682	A0A814LU12	0.226	75	17	42	3	2	62	27	99	0.968	0.730	6.100E-04	34
P25682	A0A820G5G5	0.226	75	17	42	3	2	62	27	99	0.968	0.730	6.100E-04	34
P25682	A0A814HFM2	0.226	75	17	42	3	2	62	27	99	0.968	0.730	6.100E-04	34
P25682	A0A0B8RVC5	0.235	68	16	39	3	3	62	37	99	0.952	0.624	6.100E-04	34
P25682	A0A3B4Y9K5	0.236	76	18	44	5	1	62	20	95	0.984	0.745	6.100E-04	34
P25682	A0A0B8RZY0	0.235	68	16	43	3	3	62	37	103	0.952	0.638	6.100E-04	34
P25682	A0AA36DPI2	0.293	58	17	28	3	17	63	31	86	0.746	0.533	6.100E-04	34
P25682	A0A8C3GY98	0.240	79	19	43	5	1	62	20	98	0.984	0.738	6.100E-04	34
P25682	A0A4W5RNZ4	0.279	68	19	43	4	1	62	40	107	0.984	0.636	6.100E-04	34
P25682	A0A9D3X4T7	0.272	77	21	42	6	1	63	21	97	1.000	0.713	6.100E-04	34
P25682	A0A5J4NSW5	0.265	64	17	42	3	2	62	26	87	0.968	0.569	6.100E-04	34
P25682	A0AAJ7T9X9	0.272	66	18	34	5	1	62	25	80	0.984	0.514	6.100E-04	34
P25682	A0A0B8RZX5	0.181	66	12	48	2	3	62	44	109	0.952	0.595	6.100E-04	34
P25682	A0A8K1LCS7	0.253	79	20	42	5	1	62	26	104	0.984	0.699	6.100E-04	34
P25682	A0A193CHL8	0.200	65	13	43	3	6	62	44	107	0.905	0.561	6.100E-04	34
P25682	A0A481MQL5	0.268	67	18	39	5	3	62	44	107	0.952	0.552	6.100E-04	34
P25682	A0AA88NJ62	0.267	71	19	43	4	1	62	47	117	0.984	0.607	6.100E-04	34
P25682	A0A3B4X7T2	0.236	72	17	42	5	2	62	23	92	0.968	0.598	6.100E-04	34
P25682	A0A3B5PND1	0.222	72	16	43	5	2	62	23	92	0.968	0.598	6.100E-04	34
P25682	A0A673XXI2	0.236	72	17	42	4	2	62	23	92	0.968	0.593	6.100E-04	34
P25682	A0A3T0QHL4	0.225	71	16	44	4	2	62	23	92	0.968	0.593	6.100E-04	34
P25682	A0A8J6EKU3	0.200	75	15	47	3	1	62	20	94	0.984	0.636	6.100E-04	34
P25682	A0AAV6YQA4	0.207	77	16	44	4	3	62	2	78	0.952	0.653	6.100E-04	34
P25682	A0A4Z2D976	0.211	71	15	47	2	1	62	20	90	0.984	0.602	6.100E-04	34
P25682	A0A818AEN2	0.196	66	13	45	2	3	62	29	92	0.952	0.538	6.100E-04	34
P25682	A0A4U5VMP3	0.283	81	23	39	5	1	62	13	93	0.984	0.675	6.100E-04	34
P25682	A0A8C3FBR6	0.208	72	15	45	4	1	62	13	82	0.984	0.583	6.100E-04	34
P25682	A0A504Z0I6	0.180	72	13	49	2	1	62	20	91	0.984	0.600	6.100E-04	34
P25682	A0A075F964	0.239	71	17	44	2	2	62	22	92	0.968	0.587	6.100E-04	34
P25682	A0A553R5M5	0.240	79	19	43	3	1	62	21	99	0.984	0.653	6.100E-04	34
P25682	A0A3Q0KS58	0.239	71	17	45	2	1	62	24	94	0.984	0.587	6.100E-04	34
P25682	A0A504Z0L9	0.226	75	17	40	4	2	62	23	93	0.968	0.582	6.100E-04	34
P25682	A0A075FAX4	0.256	78	20	36	5	1	62	26	97	0.984	0.590	6.100E-04	34
P25682	A0A818B546	0.196	66	13	45	2	3	62	32	95	0.952	0.525	6.100E-04	34
P25682	A0A6P6JXX1	0.217	78	17	45	4	1	62	21	98	0.984	0.639	6.100E-04	34
P25682	A0A813YXW0	0.196	66	13	45	2	3	62	32	95	0.952	0.525	6.100E-04	34
P25682	A0A4X2JU63	0.226	75	17	44	3	2	62	21	95	0.968	0.615	6.100E-04	34
P25682	A0A8C4N8H3	0.214	70	15	46	2	1	62	27	95	0.984	0.566	6.100E-04	34
P25682	G1QG83	0.285	77	22	38	6	2	62	22	97	0.968	0.618	6.100E-04	34
P25682	A0A2A2JAQ4	0.200	65	13	37	1	14	63	42	106	0.794	0.524	6.100E-04	34
P25682	A0A820D0Q3	0.281	71	20	40	4	3	62	33	103	0.952	0.573	6.100E-04	34
P25682	A0A2A2JY12	0.200	65	13	37	1	14	63	42	106	0.794	0.524	6.100E-04	34
P25682	A0AAV6ZYR3	0.202	74	15	46	5	1	62	21	93	0.984	0.589	6.100E-04	34
P25682	Q5D8X1	0.232	73	17	42	4	2	62	26	96	0.968	0.573	6.100E-04	34
P25682	A0A1S3PXP4	0.234	81	19	43	5	1	62	22	102	0.984	0.653	6.100E-04	34
P25682	A0A9J7Y863	0.195	82	16	46	5	1	62	16	97	0.984	0.661	6.100E-04	34
P25682	C1L622	0.232	73	17	42	4	2	62	26	96	0.968	0.573	6.100E-04	34
P25682	A0A9D3RRV4	0.188	69	13	49	3	1	62	20	88	0.984	0.556	6.100E-04	34
P25682	A0A8B7Z6P7	0.237	80	19	42	3	2	62	21	100	0.968	0.645	6.100E-04	34
P25682	A0AAV1GH92	0.263	72	19	42	6	1	62	52	122	0.984	0.573	6.100E-04	34
P25682	A0A4Z2CNL7	0.232	73	17	42	4	2	62	26	96	0.968	0.573	6.100E-04	34
P25682	A0A9J8BG21	0.195	82	16	46	5	1	62	16	97	0.984	0.661	6.100E-04	34
P25682	A0A816LJM5	0.240	75	18	42	4	1	62	25	97	0.984	0.584	6.100E-04	34
P25682	A0A3B3X8U1	0.200	70	14	48	3	1	62	20	89	0.984	0.560	6.100E-04	34
P25682	C1LIM7	0.232	73	17	42	4	2	62	27	97	0.968	0.568	6.100E-04	34
P25682	A0A8B9EWZ4	0.235	51	12	34	2	17	63	47	96	0.746	0.397	6.100E-04	34
P25682	A0A8C1EZG2	0.225	71	16	44	5	1	62	20	88	0.984	0.548	6.100E-04	34
P25682	A0A3Q2CP84	0.237	80	19	42	5	1	62	20	98	0.984	0.627	6.100E-04	34
P25682	A0AAU9XSI9	0.216	83	18	44	5	1	62	20	102	0.984	0.659	6.100E-04	34
P25682	A0A3M0J485	0.185	70	13	49	3	1	62	23	92	0.984	0.556	6.100E-04	34
P25682	A0A6A5EZW1	0.216	83	18	43	6	1	62	20	101	0.984	0.646	6.100E-04	34
P25682	A0A8C4RVM3	0.186	75	14	48	5	1	63	27	100	1.000	0.583	6.100E-04	34
P25682	A0A238C3V4	0.216	74	16	46	2	1	62	21	94	0.984	0.583	6.100E-04	34
P25682	A0A1S0U160	0.234	81	19	41	4	2	63	28	106	0.984	0.622	6.100E-04	34
P25682	T1JCK2	0.263	76	20	42	5	1	62	26	101	0.984	0.598	6.100E-04	34
P25682	A0A3B3S1M7	0.211	71	15	44	5	1	62	28	95	0.984	0.531	6.100E-04	34
P25682	A0A8C9XLN2	0.216	83	18	43	6	1	62	21	102	0.984	0.641	6.100E-04	34
P25682	A0A4W5NWY4	0.263	72	19	40	5	2	62	34	103	0.968	0.543	6.100E-04	34
P25682	A0A2U9CXN2	0.271	81	22	40	4	1	62	21	101	0.984	0.628	6.100E-04	34
P25682	A0A6M2DXW3	0.253	75	19	42	5	1	62	33	106	0.984	0.574	6.100E-04	34
P25682	A0A8T2M3E7	0.253	79	20	42	4	1	62	23	101	0.984	0.612	6.100E-04	34
P25682	A0A3Q3FGM3	0.204	83	17	44	6	1	62	21	102	0.984	0.631	6.100E-04	34
P25682	A0AAW1ZBD5	0.195	82	16	46	5	1	62	22	103	0.984	0.631	6.100E-04	34
P25682	A0AAU9ZBR2	0.194	77	15	47	4	1	62	28	104	0.984	0.592	6.100E-04	34
P25682	A0A9Q9ZDP1	0.195	82	16	46	5	1	62	22	103	0.984	0.631	6.100E-04	34
P25682	A0AAN9GZK7	0.219	82	18	44	5	1	62	22	103	0.984	0.631	6.100E-04	34
P25682	A0A026WMK1	0.222	81	18	44	5	1	62	24	104	0.984	0.623	6.100E-04	34
P25682	A0AA88PK37	0.207	82	17	45	5	1	62	22	103	0.984	0.631	6.100E-04	34
P25682	A0A8C2J828	0.195	82	16	46	5	1	62	22	103	0.984	0.631	6.100E-04	34
P25682	A0A8C1K6U6	0.195	82	16	46	5	1	62	22	103	0.984	0.631	6.100E-04	34
P25682	A0AAV8VLU5	0.215	79	17	43	5	1	62	25	101	0.984	0.583	6.100E-04	34
P25682	A0A673HDH0	0.225	80	18	43	4	1	62	29	107	0.984	0.594	6.100E-04	34
