identifier,is_transmembrane,is_helix,is_beta,has_signal,pfam,primary_interpro_id,primary_interpro_short_name,phylum,order
A0A0J9YAZ0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0CVC8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0D746,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0K0DC38,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0K0DJV4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0DLA1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0DPA7,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0DTX4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0DVW0,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0E1W3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0E4T7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0E8P7,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0K0E9Y5,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0EE03,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0EE04,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0EEY9,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0K0EQ84,False,False,False,True,PF06211;,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0ES21,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0ESH1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0EV88,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0EW69,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0EXV1,True,True,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0F403,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0K0FF11,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0FF12,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0FGP8,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0K0FMR2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0G1H7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0G1H8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0G1Y7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0J086,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K0JRK1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0K2T0G0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Siphonostomatoida
A0A0K2T677,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Siphonostomatoida
A0A0K2T9S3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Siphonostomatoida
A0A0K2TAN0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Siphonostomatoida
A0A0K2THV7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Siphonostomatoida
A0A0K2TKW9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Siphonostomatoida
A0A0K2U9I9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Siphonostomatoida
A0A0K2V1X8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Siphonostomatoida
A0A0K2V6G1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Siphonostomatoida
A0A0K2VHS7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Siphonostomatoida
A0A0K8R3P1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Ixodida
A0A0K8RJ06,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Ixodida
A0A0K8RTJ4,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Squamata
A0A0K8ST25,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A0K8T9R8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A0K8TXT4,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K8TZ22,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K8UC64,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K8UET1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera
A0A0K8UJJ4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera
A0A0K8URX0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K8UY50,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K8V052,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera
A0A0K8V0S8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K8VB58,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K8VDZ1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K8VEQ0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K8VJ70,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K8VK42,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K8WHA7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L0BN68,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L0BT11,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L0BT32,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L0BZA1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L0C0B6,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L0C188,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera
A0A0L0C6K8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L0C712,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L0CDM9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L0CDU8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L0CG35,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L0CI87,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L7KX99,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera
A0A0L7KYE0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Lepidoptera
A0A0L7L088,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera
A0A0L7L4I8,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera
A0A0L7L7B0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera
A0A0L7L7W8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera
A0A0L7QQU5,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera
A0A0L7QT56,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera
A0A0L7QV97,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera
A0A0L7R400,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera
A0A0L7R4Y1,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera
A0A0L7RC23,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Arthropoda,Hymenoptera
A0A0L7RHA1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera
A0A0L8FZV5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Mollusca,Octopoda
A0A0L8G4M0,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Octopoda
A0A0L8GGG8,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Octopoda
A0A0L8GGP3,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Octopoda
A0A0L8GM14,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Octopoda
A0A0L8GXF8,False,False,False,False,PF17064;,IPR031424,QVR-like,Mollusca,Octopoda
A0A0L8GXK5,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Octopoda
A0A0L8GYL0,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Octopoda
A0A0L8IDX6,False,False,False,False,PF17064;,IPR031424,QVR-like,Mollusca,Octopoda
A0A0L8IIH9,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Octopoda
A0A0M3HND8,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0M3HRW9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0M3HYK7,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0M3I2L2,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0M3I500,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0M3I826,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0M3I9L3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0M3IEM9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0M3IFB8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0M3IYW5,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0M3J3Y7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0M3JAJ1,False,False,False,False,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0M3JVX5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0M3JXZ4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0M3K2H9,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0M3K7M8,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0M3QTS4,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M3QUQ1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M4E4Q1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M4E7V2,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M4EAH2,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M4EEB1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M4ELF1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M4ENC5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera
A0A0M4EQA3,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M4F1Z0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M5J3Y5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M5J608,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M5JDS4,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0M8ZPE2,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera
A0A0M8ZY81,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera
A0A0M8ZZ60,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera
A0A0M9A643,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera
A0A0M9A9M5,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera
A0A0N0BEW8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera
A0A0N0BJS7,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Arthropoda,Hymenoptera
A0A0N0PCA6,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera
A0A0N0PDK8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera
A0A0N0PE59,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera
A0A0N1IA27,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera
A0A0N1IN24,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera
A0A0N1IP20,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Lepidoptera
A0A0N4SWR2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4T050,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4T0D1,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4T0S1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4T733,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4TKB4,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4TP16,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4TPT5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4TPY7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4TQ74,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4TRH1,True,True,False,False,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4TTN3,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4U694,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4UAD7,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4UD58,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4UG61,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4UIT5,True,True,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4UL09,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4UWL8,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4V1D2,False,False,False,True,PF05444;,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4VHG8,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4VJ04,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4VKP3,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4VN12,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4VNQ1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4VQ31,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4W162,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4WBZ6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4WDH9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4WFT6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4WQN0,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4X2H5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4X8P8,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4X9U5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4XA49,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4XE99,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4XIZ6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4XTI3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4XU23,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4XUE5,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4Y5D4,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4Y7N9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4Y7S9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4Y8Q3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4YJ89,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4YMR0,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Nematoda,Rhabditida
A0A0N4Z005,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4ZAD6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4ZKX4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4ZMQ0,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N4ZNM6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4ZNP5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4ZQ95,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N4ZXY7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5A5B1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5A6E5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Nematoda,Rhabditida
A0A0N5AED0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5AH66,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N5AP90,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5APA9,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N5AVA4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5AXK7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5B4T9,True,True,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5B5L2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5BF53,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5BKE2,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N5BMC1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5BN84,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5BQD4,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N5BVX9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5BVY0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5C0X9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5CAG2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5CAG3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5CCS6,False,False,False,False,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N5CGJ6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5CIB9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5CJG1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5CPV4,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N5CTC5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5CVM9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5CXQ8,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N5CZE7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5DAC9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Rhabditida
A0A0N5DCB1,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N8AG03,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diplostraca
A0A0N8E6G7,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Arthropoda,Diplostraca
A0A0N8JV02,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Osteoglossiformes
A0A0N8JX70,False,False,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Osteoglossiformes
A0A0N8K361,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Osteoglossiformes
A0A0P5C999,True,True,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Arthropoda,Diplostraca
A0A0P5EXE0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca
A0A0P5JPQ4,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Arthropoda,Diplostraca
A0A0P5RDQ1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca
A0A0P5SAW0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca
A0A0P5YIH6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diplostraca
A0A0P6J2F5,False,False,False,True,PF00021;,IPR042339,Ly6D,Chordata,Rodentia
A0A0P6JYK2,False,False,False,True,,IPR039237,LY6G6C,Chordata,Rodentia
A0A0P7U618,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Osteoglossiformes
A0A0P7VFJ7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Osteoglossiformes
A0A0P7WVT7,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Osteoglossiformes
A0A0P7YEW0,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Osteoglossiformes
A0A0P7YF06,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Osteoglossiformes
A0A0Q3LTE3,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Psittaciformes
A0A0Q3MDD0,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Psittaciformes
A0A0Q3MDE2,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Psittaciformes
A0A0Q3ME66,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Psittaciformes
A0A0Q3MH04,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Psittaciformes
A0A0Q3MLJ4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Psittaciformes
A0A0Q3MR13,False,False,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Psittaciformes
A0A0Q3Q2D2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Psittaciformes
A0A0Q3R5I0,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Psittaciformes
A0A0Q3TJ93,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Psittaciformes
A0A0Q3US67,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Psittaciformes
A0A0Q3VBE2,False,False,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Psittaciformes
A0A0Q9W9S3,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0Q9WJ36,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0Q9WPX7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0Q9WXM3,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
