identifier,is_transmembrane,is_helix,is_beta,has_signal,organism_id,pfam,primary_interpro_id,primary_interpro_short_name,phylum,order,family,genus,species
A0A8B7FIL0,False,False,False,True,30608,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Primates,Cheirogaleidae,Microcebus,Microcebus murinus
A0A8B7FIL1,False,False,False,True,30608,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Primates,Cheirogaleidae,Microcebus,Microcebus murinus
A0A8B7FIP8,False,False,False,True,30608,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Primates,Cheirogaleidae,Microcebus,Microcebus murinus
A0A8B7FK06,False,False,False,True,30608,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Primates,Cheirogaleidae,Microcebus,Microcebus murinus
A0A8B7HKK1,False,False,False,True,30608,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Cheirogaleidae,Microcebus,Microcebus murinus
A0A8B7HLR8,False,False,False,True,30608,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Cheirogaleidae,Microcebus,Microcebus murinus
A0A8B7JVP3,False,False,False,True,202946,,IPR016054,LY6_UPA_recep-like,Chordata,Apterygiformes,Apterygidae,Apteryx,Apteryx mantelli
A0A8B7KD11,False,False,False,True,419612,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla,Camelidae,Camelus,Camelus ferus
A0A8B7R228,False,False,False,True,186990,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Hipposideridae,Hipposideros,Hipposideros armiger
A0A8B7SIV2,False,False,False,True,186990,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Hipposideridae,Hipposideros,Hipposideros armiger
A0A8B7SIV3,False,False,False,True,186990,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Hipposideridae,Hipposideros,Hipposideros armiger
A0A8B7SJ03,False,False,False,True,186990,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Chiroptera,Hipposideridae,Hipposideros,Hipposideros armiger
A0A8B7SLM3,False,False,False,True,186990,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Chiroptera,Hipposideridae,Hipposideros,Hipposideros armiger
A0A8B7V2P8,False,False,False,True,51338,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8B7V2R2,False,False,False,True,51338,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8B7VKY5,False,False,False,True,51338,,IPR026110,LY6G5C,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8B7WI12,False,False,False,True,51338,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8B8AJG6,False,False,False,True,6565,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica
A0A8B8BTS5,False,False,False,True,6565,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica
A0A8B8BTU1,False,False,False,True,6565,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica
A0A8B8CRC9,False,False,False,True,6565,PF17064;,IPR031424,QVR-like,Mollusca,Ostreida,Ostreidae,Crassostrea,Crassostrea virginica
A0A8B8GSG9,False,False,False,True,143950,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera,Aphididae,Sipha,Sipha flava
A0A8B8GUK6,False,False,False,True,143950,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera,Aphididae,Sipha,Sipha flava
A0A8B8HJU8,False,False,False,True,334116,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Vanessa,Vanessa tameamea
A0A8B8RN43,False,False,False,True,419612,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla,Camelidae,Camelus,Camelus ferus
A0A8B8RN93,False,False,False,True,419612,,IPR026110,LY6G5C,Chordata,Artiodactyla,Camelidae,Camelus,Camelus ferus
A0A8B8S1T6,False,False,False,True,419612,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla,Camelidae,Camelus,Camelus ferus
A0A8B8S1U2,False,False,False,True,419612,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla,Camelidae,Camelus,Camelus ferus
A0A8B8S1V4,False,False,False,True,419612,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Camelidae,Camelus,Camelus ferus
A0A8B8S3E3,False,False,False,True,419612,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Camelidae,Camelus,Camelus ferus
A0A8B8VN88,False,False,False,True,9771,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8B8VN94,False,False,False,True,9771,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8B8VNA2,False,False,False,True,9771,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8B8VPK7,False,False,False,True,9771,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8B8Y340,False,False,False,True,9771,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8B8Y3I0,False,False,False,True,9771,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8B8YQN3,False,False,False,True,9771,,IPR026524,LY6G6d/LY6G6f,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8B9CJG1,False,False,False,True,132585,,IPR016054,LY6_UPA_recep-like,Chordata,Anseriformes,Anatidae,Anser,Anser brachyrhynchus
A0A8B9EIL2,False,False,False,True,8845,,IPR016054,LY6_UPA_recep-like,Chordata,Anseriformes,Anatidae,Anser,Anser cygnoides
A0A8B9FYX5,False,False,False,True,241587,,IPR016054,LY6_UPA_recep-like,Chordata,Psittaciformes,Psittacidae,Amazona,Amazona collaria
A0A8B9GHH1,False,False,False,True,241587,,IPR045860,Snake_toxin-like_sf,Chordata,Psittaciformes,Psittacidae,Amazona,Amazona collaria
A0A8B9GRN5,False,False,False,True,241587,,IPR045860,Snake_toxin-like_sf,Chordata,Psittaciformes,Psittacidae,Amazona,Amazona collaria
A0A8B9GWZ7,False,False,False,True,7994,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Characiformes,Acestrorhamphidae,Astyanax,Astyanax mexicanus
A0A8B9NPG5,False,False,False,True,8824,,IPR016054,LY6_UPA_recep-like,Chordata,Apterygiformes,Apterygidae,Apteryx,Apteryx owenii
A0A8B9WMD9,False,False,False,True,30521,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Bos,Bos grunniens
A0A8B9WMS0,False,False,False,True,30521,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla,Bovidae,Bos,Bos grunniens
A0A8B9XKN2,False,False,False,True,30521,,IPR026110,LY6G5C,Chordata,Artiodactyla,Bovidae,Bos,Bos grunniens
A0A8B9Y374,False,False,False,True,30521,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Bos,Bos grunniens
A0A8C0A1E8,False,False,False,True,30521,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla,Bovidae,Bos,Bos grunniens
A0A8C0D9V9,False,False,False,True,9771,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8C0DDV1,False,False,False,True,9771,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8C0DFU3,False,False,False,True,9771,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8C0DJ48,False,False,False,True,9771,,IPR026110,LY6G5C,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8C0GRP6,False,False,False,True,106734,,IPR045860,Snake_toxin-like_sf,Chordata,Testudines,Testudinidae,Chelonoidis,Chelonoidis abingdonii
A0A8C0HP20,False,False,False,True,224669,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Accipitriformes,Accipitridae,Buteo,Buteo japonicus
A0A8C0I3L7,False,False,False,True,9771,,IPR026524,LY6G6d/LY6G6f,Chordata,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus
A0A8C0JVK8,False,False,False,True,286419,,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora,Canidae,Canis,Canis lupus
A0A8C0KX57,False,False,False,True,286419,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora,Canidae,Canis,Canis lupus
A0A8C0L1Y7,False,False,False,True,286419,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Carnivora,Canidae,Canis,Canis lupus
A0A8C0L1Z8,False,False,False,True,286419,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora,Canidae,Canis,Canis lupus
A0A8C0L7S4,False,False,False,True,286419,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Carnivora,Canidae,Canis,Canis lupus
A0A8C0LB98,False,False,False,True,286419,,IPR026110,LY6G5C,Chordata,Carnivora,Canidae,Canis,Canis lupus
A0A8C0R1Z4,False,False,False,True,286419,PF16975;,IPR045860,Snake_toxin-like_sf,Chordata,Carnivora,Canidae,Canis,Canis lupus
A0A8C0S564,False,False,False,True,9615,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora,Canidae,Canis,Canis lupus
A0A8C0S5P9,False,False,False,True,9615,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora,Canidae,Canis,Canis lupus
A0A8C0VWQ0,False,False,False,True,51338,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8C0VXR0,False,False,False,True,51338,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8C0WH48,False,False,False,True,51338,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8C0WH74,False,False,False,True,51338,,IPR026110,LY6G5C,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8C0WI90,False,False,False,True,51338,,IPR026524,LY6G6d/LY6G6f,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8C0X4H9,False,False,False,True,51338,PF16975;,IPR039457,LYPD6-like,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8C0XG71,False,False,False,True,51338,,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8C0XIA0,False,False,False,True,51338,PF00021;,IPR042339,Ly6D,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8C0XNN7,False,False,False,True,51338,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Castoridae,Castor,Castor canadensis
A0A8C1L2C7,False,False,False,False,7962,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus carpio
A0A8C1THG9,False,False,False,True,7962,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus carpio
A0A8C2J9A7,False,False,False,True,7962,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus carpio
A0A8C2LZM6,False,False,False,True,10029,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Cricetidae,Cricetulus,Cricetulus griseus
A0A8C2LZU0,False,False,False,True,10029,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Cricetidae,Cricetulus,Cricetulus griseus
A0A8C2MCQ7,False,False,False,True,10029,,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia,Cricetidae,Cricetulus,Cricetulus griseus
A0A8C2MKE5,False,False,False,True,10029,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Cricetidae,Cricetulus,Cricetulus griseus
A0A8C2MMW6,False,False,False,True,10029,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Cricetidae,Cricetulus,Cricetulus griseus
A0A8C2MTG7,False,False,False,True,10029,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Cricetidae,Cricetulus,Cricetulus griseus
A0A8C2N5M4,False,False,False,True,9925,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla,Bovidae,Capra,Capra hircus
A0A8C2N8D5,False,False,False,True,9925,PF16975;,IPR039457,LYPD6-like,Chordata,Artiodactyla,Bovidae,Capra,Capra hircus
A0A8C2N8J7,False,False,False,True,9925,PF16975;,IPR039457,LYPD6-like,Chordata,Artiodactyla,Bovidae,Capra,Capra hircus
A0A8C2N8K8,False,False,False,True,9925,PF16975;,IPR039457,LYPD6-like,Chordata,Artiodactyla,Bovidae,Capra,Capra hircus
A0A8C2RRY8,False,False,False,True,9925,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla,Bovidae,Capra,Capra hircus
A0A8C2RU28,False,False,False,True,9925,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Capra,Capra hircus
A0A8C2VGC6,False,False,False,True,34839,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Chinchillidae,Chinchilla,Chinchilla lanigera
A0A8C2VHD8,False,False,False,True,34839,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Chinchillidae,Chinchilla,Chinchilla lanigera
A0A8C2VN21,False,False,False,True,34839,,IPR026110,LY6G5C,Chordata,Rodentia,Chinchillidae,Chinchilla,Chinchilla lanigera
A0A8C2VND7,False,False,False,True,34839,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Chinchillidae,Chinchilla,Chinchilla lanigera
A0A8C2YJW8,False,False,False,True,34839,,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia,Chinchillidae,Chinchilla,Chinchilla lanigera
A0A8C2YNI2,False,False,False,True,34839,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia,Chinchillidae,Chinchilla,Chinchilla lanigera
A0A8C2YNK1,False,False,False,True,34839,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Chinchillidae,Chinchilla,Chinchilla lanigera
A0A8C2ZC88,False,False,False,True,8103,,IPR016054,LY6_UPA_recep-like,Chordata,Perciformes,Cyclopteridae,Cyclopterus,Cyclopterus lumpus
A0A8C3BNZ4,False,False,False,True,8855,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Anseriformes,Anatidae,Cairina,Cairina moschata
A0A8C3FXG2,False,False,False,True,8478,,IPR045860,Snake_toxin-like_sf,Chordata,Testudines,Emydidae,Chrysemys,Chrysemys picta
A0A8C3JNV4,False,False,False,True,425635,,IPR016054,LY6_UPA_recep-like,Chordata,Charadriiformes,Scolopacidae,Calidris,Calidris pygmaea
A0A8C3JNX0,False,False,False,True,425635,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Charadriiformes,Scolopacidae,Calidris,Calidris pygmaea
A0A8C3U3I4,False,False,False,True,91951,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Passeriformes,Turdidae,Catharus,Catharus ustulatus
A0A8C3VYZ9,False,False,False,True,51154,,IPR026110,LY6G5C,Chordata,Artiodactyla,Tayassuidae,Catagonus,Catagonus wagneri
A0A8C3WE38,False,False,False,True,51154,,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Tayassuidae,Catagonus,Catagonus wagneri
A0A8C3WF11,False,False,False,True,51154,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla,Tayassuidae,Catagonus,Catagonus wagneri
A0A8C3YIH1,False,False,False,True,51154,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Tayassuidae,Catagonus,Catagonus wagneri
A0A8C3YSC0,False,False,False,True,51154,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla,Tayassuidae,Catagonus,Catagonus wagneri
A0A8C3YWA4,False,False,False,True,51154,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Tayassuidae,Catagonus,Catagonus wagneri
A0A8C4E5L2,False,False,False,True,13489,PF01064;,IPR016054,LY6_UPA_recep-like,Chordata,,Moronidae,Dicentrarchus,Dicentrarchus labrax
A0A8C4GWJ7,False,False,False,True,13489,,IPR045860,Snake_toxin-like_sf,Chordata,,Moronidae,Dicentrarchus,Dicentrarchus labrax
A0A8C4IWH8,False,False,False,True,13489,,IPR045860,Snake_toxin-like_sf,Chordata,,Moronidae,Dicentrarchus,Dicentrarchus labrax
A0A8C4JUW0,False,False,False,True,8790,,IPR016054,LY6_UPA_recep-like,Chordata,Casuariiformes,Dromaiidae,Dromaius,Dromaius novaehollandiae
A0A8C4LL71,False,False,False,True,83772,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Perissodactyla,Equidae,Equus,Equus asinus
A0A8C4LLH1,False,False,False,True,83772,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Perissodactyla,Equidae,Equus,Equus asinus
A0A8C4MB21,False,False,False,True,9793,,IPR026110,LY6G5C,Chordata,Perissodactyla,Equidae,Equus,Equus asinus
A0A8C4MBN9,False,False,False,True,83772,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Perissodactyla,Equidae,Equus,Equus asinus
A0A8C4MUG5,False,False,False,True,83772,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Perissodactyla,Equidae,Equus,Equus asinus
A0A8C4MYM1,False,False,False,False,83772,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Perissodactyla,Equidae,Equus,Equus asinus
A0A8C4TT05,False,False,False,True,100819,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Falconiformes,Falconidae,Falco,Falco tinnunculus
A0A8C4TTJ7,False,False,False,True,100819,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Falconiformes,Falconidae,Falco,Falco tinnunculus
A0A8C4X495,False,False,False,True,27687,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Polypteriformes,Polypteridae,Erpetoichthys,Erpetoichthys calabaricus
A0A8C4YEG1,False,False,False,True,1825980,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Testudines,Testudinidae,Gopherus,Gopherus evgoodei
A0A8C4YU15,False,False,False,True,1825980,,IPR045860,Snake_toxin-like_sf,Chordata,Testudines,Testudinidae,Gopherus,Gopherus evgoodei
A0A8C5IGN6,False,False,False,True,40217,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Passeriformes,Passerellidae,Junco,Junco hyemalis
A0A8C5JXF6,False,False,False,True,51337,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Dipodidae,Jaculus,Jaculus jaculus
A0A8C5KCA5,False,False,False,True,51337,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Dipodidae,Jaculus,Jaculus jaculus
A0A8C5L4P1,False,False,False,True,51337,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Dipodidae,Jaculus,Jaculus jaculus
A0A8C5RLI8,False,False,False,True,8630,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Elapidae,Laticauda,Laticauda laticaudata
A0A8C5RXQ7,False,False,False,True,8630,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Elapidae,Laticauda,Laticauda laticaudata
A0A8C5V230,False,False,False,True,30608,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Cheirogaleidae,Microcebus,Microcebus murinus
A0A8C5VE09,False,False,False,True,30608,PF00021;,IPR042339,Ly6D,Chordata,Primates,Cheirogaleidae,Microcebus,Microcebus murinus
A0A8C5WML5,False,False,False,True,8630,PF08917;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Laticauda,Laticauda laticaudata
A0A8C5YD85,False,False,False,True,30608,,IPR045860,Snake_toxin-like_sf,Chordata,Primates,Cheirogaleidae,Microcebus,Microcebus murinus
A0A8C5YGD5,False,False,False,True,30608,,IPR026110,LY6G5C,Chordata,Primates,Cheirogaleidae,Microcebus,Microcebus murinus
A0A8C5YZ23,False,False,False,True,9994,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Sciuridae,Marmota,Marmota marmota
A0A8C5Z060,False,False,False,True,9994,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Sciuridae,Marmota,Marmota marmota
A0A8C5Z9E4,False,False,False,True,9994,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia,Sciuridae,Marmota,Marmota marmota
A0A8C5ZAL7,False,False,False,True,9994,,IPR026110,LY6G5C,Chordata,Rodentia,Sciuridae,Marmota,Marmota marmota
A0A8C5ZAZ7,False,False,False,True,9994,,IPR026524,LY6G6d/LY6G6f,Chordata,Rodentia,Sciuridae,Marmota,Marmota marmota
A0A8C6AA00,False,False,False,True,9994,PF16975;,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia,Sciuridae,Marmota,Marmota marmota
A0A8C6B430,False,False,False,True,40151,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla,Monodontidae,Monodon,Monodon monoceros
A0A8C6BKE1,False,False,False,True,40151,,IPR026110,LY6G5C,Chordata,Artiodactyla,Monodontidae,Monodon,Monodon monoceros
A0A8C6C4T5,False,False,False,True,40151,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Monodontidae,Monodon,Monodon monoceros
A0A8C6C691,False,False,False,True,40151,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Monodontidae,Monodon,Monodon monoceros
A0A8C6C7I0,False,False,False,True,40151,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla,Monodontidae,Monodon,Monodon monoceros
A0A8C6CDY5,False,False,False,True,40151,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla,Monodontidae,Monodon,Monodon monoceros
A0A8C6DNG5,False,False,False,True,68415,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Moschidae,Moschus,Moschus moschiferus
A0A8C6DWT3,False,False,False,True,68415,,IPR026110,LY6G5C,Chordata,Artiodactyla,Moschidae,Moschus,Moschus moschiferus
A0A8C6DZS7,False,False,False,True,68415,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla,Moschidae,Moschus,Moschus moschiferus
A0A8C6E0L7,False,False,False,True,68415,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla,Moschidae,Moschus,Moschus moschiferus
A0A8C6EPR5,False,False,False,True,9994,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Sciuridae,Marmota,Marmota marmota
A0A8C6FE98,False,False,False,True,40151,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Monodontidae,Monodon,Monodon monoceros
A0A8C6FQW6,False,False,False,True,68415,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Moschidae,Moschus,Moschus moschiferus
A0A8C6G6C6,False,False,False,True,10103,PF16975;,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia,Muridae,Mus,Mus spicilegus
A0A8C6GBH5,False,False,False,True,10103,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Muridae,Mus,Mus spicilegus
A0A8C6GC70,False,False,False,True,10103,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Muridae,Mus,Mus spicilegus
A0A8C6GI79,False,False,False,True,10103,,IPR026110,LY6G5C,Chordata,Rodentia,Muridae,Mus,Mus spicilegus
A0A8C6GIS8,False,False,False,True,10103,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia,Muridae,Mus,Mus spicilegus
A0A8C6HIM2,False,False,False,True,10103,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Muridae,Mus,Mus spicilegus
A0A8C6HL74,False,False,False,True,10103,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Muridae,Mus,Mus spicilegus
A0A8C6I1G8,False,False,False,True,10103,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Muridae,Mus,Mus spicilegus
A0A8C6I338,False,False,False,True,10103,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Muridae,Mus,Mus spicilegus
A0A8C6I381,False,False,False,True,10103,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia,Muridae,Mus,Mus spicilegus
