protein_id,protein_name,tax_id,scientific_name,sequence_length,domain_start,domain_end,signature_name,interpro_domain_name
A0A1S3FXU6,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,123,15,95,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3G1M6,MAC-inhibitory protein,10020,Dipodomys ordii,127,25,100,InterPro:IPR045860,MAC-inhibitory protein
A0A1S3G2W8,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,125,20,103,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3G4B1,Activin receptor type-1C,10020,Dipodomys ordii,443,4,50,InterPro:IPR045860,Activin receptor type-1C
A0A1S3G4T7,Ly6/PLAUR domain-containing protein 6,10020,Dipodomys ordii,171,44,131,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 6
A0A1S3G5V5,Activin receptor type-1C,10020,Dipodomys ordii,413,24,100,InterPro:IPR045860,Activin receptor type-1C
A0A1S3G6I0,Ly6/PLAUR domain-containing protein 6B,10020,Dipodomys ordii,173,42,129,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 6B
A0A1S3G6M2,receptor protein serine/threonine kinase,10020,Dipodomys ordii,336,24,100,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3G6P6,TGF-beta receptor type-2,10020,Dipodomys ordii,567,38,156,InterPro:IPR045860,TGF-beta receptor type-2
A0A1S3G8M5,Serine/threonine-protein kinase receptor,10020,Dipodomys ordii,447,1,71,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3GAY2,Serine/threonine-protein kinase receptor,10020,Dipodomys ordii,508,35,132,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3GB35,Serine/threonine-protein kinase receptor,10020,Dipodomys ordii,509,22,108,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3GC39,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,141,22,108,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3GCE6,Serine/threonine-protein kinase receptor,10020,Dipodomys ordii,492,4,91,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3GCG4,Serine/threonine-protein kinase receptor,10020,Dipodomys ordii,512,19,118,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3GCJ3,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,134,25,108,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3GFB1,receptor protein serine/threonine kinase,10020,Dipodomys ordii,532,55,152,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3GFL4,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,125,19,99,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3GFM3,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,137,19,115,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3GGR9,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,245,48,112,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3GGR9,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,245,136,199,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3GGS4,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,187,79,146,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3GH17,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,443,130,204,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3GH17,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,443,323,393,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3GHC7,MAC-inhibitory protein,10020,Dipodomys ordii,214,25,115,InterPro:IPR045860,MAC-inhibitory protein
A0A1S3GHN2,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein isoform X3,10020,Dipodomys ordii,196,24,115,InterPro:IPR045860,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein isoform X3
A0A1S3GI74,Anti-Muellerian hormone type-2 receptor,10020,Dipodomys ordii,452,22,126,InterPro:IPR045860,Anti-Muellerian hormone type-2 receptor
A0A1S3GIS1,Ly6/PLAUR domain-containing protein 5,10020,Dipodomys ordii,253,128,216,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 5
A0A1S3GJ10,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein isoform X2,10020,Dipodomys ordii,212,120,195,InterPro:IPR045860,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein isoform X2
A0A1S3GJ10,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein isoform X2,10020,Dipodomys ordii,212,25,113,InterPro:IPR045860,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein isoform X2
A0A1S3GJ67,Urokinase plasminogen activator surface receptor,10020,Dipodomys ordii,283,158,245,InterPro:IPR045860,Urokinase plasminogen activator surface receptor
A0A1S3GJ67,Urokinase plasminogen activator surface receptor,10020,Dipodomys ordii,283,20,61,InterPro:IPR045860,Urokinase plasminogen activator surface receptor
A0A1S3GJ67,Urokinase plasminogen activator surface receptor,10020,Dipodomys ordii,283,60,157,InterPro:IPR045860,Urokinase plasminogen activator surface receptor
A0A1S3GJ72,Ly6/PLAUR domain-containing protein 3,10020,Dipodomys ordii,271,33,129,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 3
A0A1S3GJ72,Ly6/PLAUR domain-containing protein 3,10020,Dipodomys ordii,271,140,232,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 3
A0A1S3GKE7,Lymphocyte antigen 6H,10020,Dipodomys ordii,150,33,123,InterPro:IPR045860,Lymphocyte antigen 6H
A0A1S3GKP1,Snake toxin/toxin-like domain-containing protein,10020,Dipodomys ordii,264,118,196,InterPro:IPR045860,Snake toxin/toxin-like domain-containing protein
A0A1S3GUZ6,Ly-6/neurotoxin-like protein 1,10020,Dipodomys ordii,116,12,93,InterPro:IPR045860,Ly-6/neurotoxin-like protein 1
A0A1S3H0D8,Adhesion G-protein coupled receptor G6 isoform X1,7574,Lingula anatina,1145,232,307,InterPro:IPR045860,Adhesion G-protein coupled receptor G6 isoform X1
A0A1S3H0E3,Adhesion G-protein coupled receptor G6 isoform X2,7574,Lingula anatina,1183,237,319,InterPro:IPR045860,Adhesion G-protein coupled receptor G6 isoform X2
A0A1S3H0Z1,Uncharacterized protein LOC106151226,7574,Lingula anatina,291,32,107,InterPro:IPR045860,Uncharacterized protein LOC106151226
A0A1S3H285,Adhesion G-protein coupled receptor G6 isoform X2,7574,Lingula anatina,1038,125,200,InterPro:IPR045860,Adhesion G-protein coupled receptor G6 isoform X2
A0A1S3H290,Adhesion G-protein coupled receptor G6 isoform X3,7574,Lingula anatina,1004,51,133,InterPro:IPR045860,Adhesion G-protein coupled receptor G6 isoform X3
A0A1S3H382,Adhesion G-protein coupled receptor G6 isoform X1,7574,Lingula anatina,1190,237,319,InterPro:IPR045860,Adhesion G-protein coupled receptor G6 isoform X1
A0A1S3H9N2,receptor protein serine/threonine kinase,7574,Lingula anatina,510,6,103,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3HB62,Serine/threonine-protein kinase receptor,7574,Lingula anatina,507,22,105,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3HG39,Protein quiver,7574,Lingula anatina,139,16,114,InterPro:IPR045860,Protein quiver
A0A1S3I0D2,Uncharacterized protein LOC106159527,7574,Lingula anatina,155,29,129,InterPro:IPR045860,Uncharacterized protein LOC106159527
A0A1S3I521,Serine/threonine-protein kinase receptor,7574,Lingula anatina,522,32,130,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3ID30,Protein sleepless,7574,Lingula anatina,128,13,102,InterPro:IPR045860,Protein sleepless
A0A1S3IKI9,Protein sleepless,7574,Lingula anatina,141,26,121,InterPro:IPR045860,Protein sleepless
A0A1S3IKW6,Protein quiver-like,7574,Lingula anatina,131,7,112,InterPro:IPR045860,Protein quiver-like
A0A1S3ILR1,Ly6/PLAUR domain-containing protein 6B,7574,Lingula anatina,188,58,143,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 6B
A0A1S3IMF4,Protein quiver-like,7574,Lingula anatina,121,21,96,InterPro:IPR045860,Protein quiver-like
A0A1S3IN75,Disintegrin and metalloproteinase domain-containing protein 12-like,7574,Lingula anatina,462,351,432,InterPro:IPR045860,Disintegrin and metalloproteinase domain-containing protein 12-like
A0A1S3IPV1,Serine/threonine-protein kinase receptor,7574,Lingula anatina,531,36,130,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3ITC0,Protein sleepless,7574,Lingula anatina,144,22,116,InterPro:IPR045860,Protein sleepless
A0A1S3IY20,Uncharacterized protein LOC106168539,7574,Lingula anatina,120,24,99,InterPro:IPR045860,Uncharacterized protein LOC106168539
A0A1S3J510,receptor protein serine/threonine kinase,7574,Lingula anatina,1144,25,147,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3JCB9,Protein quiver,7574,Lingula anatina,152,29,126,InterPro:IPR045860,Protein quiver
A0A1S3JFH6,BMP and activin membrane-bound inhibitor homolog,7574,Lingula anatina,286,18,124,InterPro:IPR045860,BMP and activin membrane-bound inhibitor homolog
A0A1S3JFI4,Activin types I and II receptor domain-containing protein,7574,Lingula anatina,223,21,120,InterPro:IPR045860,Activin types I and II receptor domain-containing protein
A0A1S3JQ41,Uncharacterized protein LOC106175175,7574,Lingula anatina,143,17,113,InterPro:IPR045860,Uncharacterized protein LOC106175175
A0A1S3JS17,SRCR domain-containing protein,7574,Lingula anatina,555,430,520,InterPro:IPR045860,SRCR domain-containing protein
A0A1S3JSL6,SRCR domain-containing protein,7574,Lingula anatina,612,487,577,InterPro:IPR045860,SRCR domain-containing protein
A0A1S3JUE0,Uncharacterized protein LOC106176039,7574,Lingula anatina,257,17,101,InterPro:IPR045860,Uncharacterized protein LOC106176039
A0A1S3KB27,Protein sleepless,7574,Lingula anatina,131,17,108,InterPro:IPR045860,Protein sleepless
A0A1S3KL65,CD59 glycoprotein-like,8030,Salmo salar,118,21,99,InterPro:IPR045860,CD59 glycoprotein-like
A0A1S3KS68,UPAR/Ly6 domain-containing protein,8030,Salmo salar,218,64,150,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3KT03,UPAR/Ly6 domain-containing protein,8030,Salmo salar,130,25,110,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3L406,Serine/threonine-protein kinase receptor,8030,Salmo salar,502,29,126,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3L4S4,receptor protein serine/threonine kinase,8030,Salmo salar,537,64,161,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3LB71,Ly6/PLAUR domain-containing protein 1-like isoform X1,8030,Salmo salar,151,32,119,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 1-like isoform X1
A0A1S3LBA2,receptor protein serine/threonine kinase,8030,Salmo salar,513,30,108,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3LCJ2,Ly6/PLAUR domain-containing protein 1-like isoform X2,8030,Salmo salar,140,21,108,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 1-like isoform X2
A0A1S3LEY1,receptor protein serine/threonine kinase,8030,Salmo salar,457,17,113,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3LEY6,receptor protein serine/threonine kinase,8030,Salmo salar,487,17,113,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3LKB8,Activin receptor type-1C,8030,Salmo salar,511,20,96,InterPro:IPR045860,Activin receptor type-1C
A0A1S3LKH5,receptor protein serine/threonine kinase,8030,Salmo salar,510,30,110,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3LT85,receptor protein serine/threonine kinase,8030,Salmo salar,537,65,161,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3LY30,Serine/threonine-protein kinase receptor,8030,Salmo salar,501,25,102,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3M0V8,Serine/threonine-protein kinase receptor,8030,Salmo salar,515,19,118,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3M289,Serine/threonine-protein kinase receptor,8030,Salmo salar,549,27,140,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3M2M4,UPAR/Ly6 domain-containing protein,8030,Salmo salar,126,18,105,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3M2Q5,UPAR/Ly6 domain-containing protein,8030,Salmo salar,126,18,105,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3MH51,Activin receptor type-1C,8030,Salmo salar,494,21,97,InterPro:IPR045860,Activin receptor type-1C
A0A1S3MHZ3,Activin receptor type-1C,8030,Salmo salar,504,21,97,InterPro:IPR045860,Activin receptor type-1C
A0A1S3MNQ7,UPAR/Ly6 domain-containing protein,8030,Salmo salar,264,115,187,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3MNQ7,UPAR/Ly6 domain-containing protein,8030,Salmo salar,264,18,107,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3MQT2,Serine/threonine-protein kinase receptor,8030,Salmo salar,519,20,119,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3MR13,Serine/threonine-protein kinase receptor,8030,Salmo salar,518,20,118,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3MR68,Serine/threonine-protein kinase receptor,8030,Salmo salar,515,20,119,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3MRP8,receptor protein serine/threonine kinase,8030,Salmo salar,502,14,97,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3MRR1,UPAR/Ly6 domain-containing protein,8030,Salmo salar,139,20,108,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3MS14,Serine/threonine-protein kinase receptor,8030,Salmo salar,514,20,118,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3MSE4,Phospholipase A2 inhibitor 31 kDa subunit-like,8030,Salmo salar,88,18,88,InterPro:IPR045860,Phospholipase A2 inhibitor 31 kDa subunit-like
A0A1S3MT01,Ly6/PLAUR domain-containing protein 6,8030,Salmo salar,176,44,131,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 6
A0A1S3MTN7,Activin types I and II receptor domain-containing protein,8030,Salmo salar,171,35,138,InterPro:IPR045860,Activin types I and II receptor domain-containing protein
A0A1S3MUZ7,Phospholipase A2 inhibitor 31 kDa subunit-like,8030,Salmo salar,88,18,88,InterPro:IPR045860,Phospholipase A2 inhibitor 31 kDa subunit-like
A0A1S3MV43,Serine/threonine-protein kinase receptor,8030,Salmo salar,574,68,166,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3MV48,Serine/threonine-protein kinase receptor,8030,Salmo salar,527,20,119,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3MV75,Serine/threonine-protein kinase receptor,8030,Salmo salar,575,68,167,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3MV80,Serine/threonine-protein kinase receptor,8030,Salmo salar,563,68,167,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3MV81,Serine/threonine-protein kinase receptor,8030,Salmo salar,571,68,167,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3MVF4,Serine/threonine-protein kinase receptor,8030,Salmo salar,570,68,166,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3MWG4,Serine/threonine-protein kinase receptor,8030,Salmo salar,567,68,167,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3MWM7,UPAR/Ly6 domain-containing protein,8030,Salmo salar,139,20,108,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3MX33,receptor protein serine/threonine kinase,8030,Salmo salar,502,14,97,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3MXS1,Ly6/PLAUR domain-containing protein 6-like,8030,Salmo salar,176,44,131,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 6-like
A0A1S3N208,receptor protein serine/threonine kinase,8030,Salmo salar,500,25,118,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3N280,receptor protein serine/threonine kinase,8030,Salmo salar,529,54,147,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3N399,receptor protein serine/threonine kinase,8030,Salmo salar,532,57,150,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3N9A4,UPAR/Ly6 domain-containing protein,8030,Salmo salar,228,132,207,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3N9A4,UPAR/Ly6 domain-containing protein,8030,Salmo salar,228,39,128,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3NA65,UPAR/Ly6 domain-containing protein,8030,Salmo salar,205,16,105,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3NA65,UPAR/Ly6 domain-containing protein,8030,Salmo salar,205,109,184,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3NCZ0,BMP and activin membrane-bound inhibitor homolog,8030,Salmo salar,257,25,123,InterPro:IPR045860,BMP and activin membrane-bound inhibitor homolog
A0A1S3NDK0,MAC-inhibitory protein,8030,Salmo salar,122,21,102,InterPro:IPR045860,MAC-inhibitory protein
A0A1S3NEC7,MAC-inhibitory protein,8030,Salmo salar,126,21,101,InterPro:IPR045860,MAC-inhibitory protein
A0A1S3NIK6,Serine/threonine-protein kinase receptor,8030,Salmo salar,497,24,100,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3NIL3,Serine/threonine-protein kinase receptor,8030,Salmo salar,511,20,118,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3NIN7,Serine/threonine-protein kinase receptor,8030,Salmo salar,502,24,100,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3NIQ3,Serine/threonine-protein kinase receptor,8030,Salmo salar,506,24,100,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3NJ48,TGF-beta receptor type-1,8030,Salmo salar,418,24,100,InterPro:IPR045860,TGF-beta receptor type-1
A0A1S3NUC7,Clumping factor A-like,8030,Salmo salar,229,100,198,InterPro:IPR045860,Clumping factor A-like
A0A1S3NVR9,UPAR/Ly6 domain-containing protein,8030,Salmo salar,146,20,108,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A1S3NWA2,receptor protein serine/threonine kinase,8030,Salmo salar,396,23,99,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3NWA6,Activin receptor type-1,8030,Salmo salar,682,111,195,InterPro:IPR045860,Activin receptor type-1
A0A1S3NWA6,Activin receptor type-1,8030,Salmo salar,682,196,283,InterPro:IPR045860,Activin receptor type-1
A0A1S3NWA6,Activin receptor type-1,8030,Salmo salar,682,23,107,InterPro:IPR045860,Activin receptor type-1
A0A1S3NWN8,Activin receptor type-1,8030,Salmo salar,679,108,192,InterPro:IPR045860,Activin receptor type-1
A0A1S3NWN8,Activin receptor type-1,8030,Salmo salar,679,20,104,InterPro:IPR045860,Activin receptor type-1
A0A1S3NWN8,Activin receptor type-1,8030,Salmo salar,679,193,280,InterPro:IPR045860,Activin receptor type-1
A0A1S3NWP7,Activin receptor type-1C,8030,Salmo salar,496,23,99,InterPro:IPR045860,Activin receptor type-1C
A0A1S3NZ63,Transforming growth factor beta receptor 2 ectodomain domain-containing protein,8030,Salmo salar,195,22,138,InterPro:IPR045860,Transforming growth factor beta receptor 2 ectodomain domain-containing protein
A0A1S3P009,Ly6/PLAUR domain-containing protein 6-like,8030,Salmo salar,173,44,130,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 6-like
A0A1S3P023,Serine/threonine-protein kinase receptor,8030,Salmo salar,519,20,124,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A1S3P4V8,receptor protein serine/threonine kinase,8030,Salmo salar,512,30,107,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A1S3P560,Ly6/PLAUR domain-containing protein 1-like,8030,Salmo salar,139,22,108,InterPro:IPR045860,Ly6/PLAUR domain-containing protein 1-like
A0A1S3PDD8,UPAR/Ly6 domain-containing protein,8030,Salmo salar,125,19,105,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
